sample_index,timestamp_index,is_synthetic,source_id,scenario_name,phase,true_alert_label,severity,incident_start,incident_peak,incident_end,generation_config_id
1389,1389,True,synthetic_stress_public_baseline,periodic_spike,pre_incident,False,0.20280382095273564,15,17,20,882e3f3f4815385e
1390,1390,True,synthetic_stress_public_baseline,periodic_spike,pre_incident,False,0.22910146004619666,17,24,32,882e3f3f4815385e
1391,1391,True,synthetic_stress_public_baseline,periodic_spike,pre_incident,False,0.24299521722574108,21,33,45,882e3f3f4815385e
1392,1392,True,synthetic_stress_public_baseline,periodic_spike,pre_incident,False,0.2035886438312254,20,27,35,882e3f3f4815385e
1393,1393,True,synthetic_stress_public_baseline,periodic_spike,pre_incident,False,0.19884770976469562,25,35,46,882e3f3f4815385e
1394,1394,True,synthetic_stress_public_baseline,periodic_spike,pre_incident,False,0.1870619498152564,17,25,34,882e3f3f4815385e
1395,1395,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.9074792873242312,16,23,30,882e3f3f4815385e
1396,1396,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7278210912042907,25,30,36,882e3f3f4815385e
1397,1397,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7985112054482427,29,34,40,882e3f3f4815385e
1398,1398,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7037201922881984,21,33,45,882e3f3f4815385e
1399,1399,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7207398064213157,25,39,53,882e3f3f4815385e
1400,1400,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.6708692539227636,29,38,48,882e3f3f4815385e
1401,1401,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8407753424963388,23,36,50,882e3f3f4815385e
1402,1402,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8891954115077354,15,20,25,882e3f3f4815385e
1403,1403,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8556305040660978,21,26,31,882e3f3f4815385e
1404,1404,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.81461211632758,22,29,37,882e3f3f4815385e
1405,1405,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7845391000616957,15,27,39,882e3f3f4815385e
1406,1406,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7351574754707473,29,43,58,882e3f3f4815385e
1407,1407,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7917606261649919,23,28,34,882e3f3f4815385e
1408,1408,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7355902890225738,26,36,46,882e3f3f4815385e
1409,1409,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.670246419822472,16,25,35,882e3f3f4815385e
1410,1410,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.9009277937293048,28,35,43,882e3f3f4815385e
1411,1411,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7887686935905006,18,26,34,882e3f3f4815385e
1412,1412,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7606758197037841,26,34,43,882e3f3f4815385e
1413,1413,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8466669707006945,18,29,40,882e3f3f4815385e
1414,1414,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.9592889658036463,22,30,38,882e3f3f4815385e
1415,1415,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.9424278787158689,15,24,33,882e3f3f4815385e
1416,1416,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8351032407948796,26,37,48,882e3f3f4815385e
1417,1417,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8764502504119334,18,22,26,882e3f3f4815385e
1418,1418,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.9348502389954445,27,36,45,882e3f3f4815385e
1419,1419,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8403278934902854,15,22,30,882e3f3f4815385e
1420,1420,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.9361488671411309,22,31,41,882e3f3f4815385e
1421,1421,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8144034766346439,19,29,40,882e3f3f4815385e
1422,1422,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8866541664084476,16,22,28,882e3f3f4815385e
1423,1423,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.9573784199349057,19,24,30,882e3f3f4815385e
1424,1424,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.9538710305558225,27,38,49,882e3f3f4815385e
1425,1425,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.6823239904783366,22,26,31,882e3f3f4815385e
1426,1426,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7014621678119496,20,23,26,882e3f3f4815385e
1427,1427,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8086988636976382,27,30,33,882e3f3f4815385e
1428,1428,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8941530750787192,15,26,38,882e3f3f4815385e
1429,1429,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.6950998805669468,25,28,31,882e3f3f4815385e
1430,1430,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.670631715328106,15,20,25,882e3f3f4815385e
1431,1431,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7254270903446506,28,35,43,882e3f3f4815385e
1432,1432,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.783231706877875,17,22,27,882e3f3f4815385e
1433,1433,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.9656477624401381,28,38,48,882e3f3f4815385e
1434,1434,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.6633314122223548,23,30,38,882e3f3f4815385e
1435,1435,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.9668270956351703,27,31,35,882e3f3f4815385e
1436,1436,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8014269211569849,22,26,31,882e3f3f4815385e
1437,1437,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8863968072392104,28,40,53,882e3f3f4815385e
1438,1438,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.6936290812069867,25,38,52,882e3f3f4815385e
1439,1439,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.6580571104948488,18,21,24,882e3f3f4815385e
1440,1440,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7424087155872561,28,39,50,882e3f3f4815385e
1441,1441,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.9791872658396414,27,32,38,882e3f3f4815385e
1442,1442,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.6750216593469957,15,27,39,882e3f3f4815385e
1443,1443,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8456878956982388,19,30,41,882e3f3f4815385e
1444,1444,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.9473435788637639,18,23,28,882e3f3f4815385e
1445,1445,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7797325963509042,20,30,40,882e3f3f4815385e
1446,1446,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.755648689733674,29,43,58,882e3f3f4815385e
1447,1447,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.943369734499008,27,38,49,882e3f3f4815385e
1448,1448,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7786449216630787,19,31,44,882e3f3f4815385e
1449,1449,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8785163505164932,25,33,41,882e3f3f4815385e
1450,1450,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.75229991739093,17,21,25,882e3f3f4815385e
1451,1451,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.6989199183946857,22,25,28,882e3f3f4815385e
1452,1452,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7693487237341016,25,31,38,882e3f3f4815385e
1453,1453,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.872267679815373,23,33,44,882e3f3f4815385e
1454,1454,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8051156363382055,25,31,37,882e3f3f4815385e
1455,1455,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.9329629007746727,24,37,51,882e3f3f4815385e
1456,1456,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7067042759003059,26,38,50,882e3f3f4815385e
1457,1457,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.6538176758379454,18,30,42,882e3f3f4815385e
1458,1458,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8915893391275316,29,40,51,882e3f3f4815385e
1459,1459,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7311518166786573,20,25,30,882e3f3f4815385e
1460,1460,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.9027518820540477,16,20,24,882e3f3f4815385e
1461,1461,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7560421917136035,24,38,52,882e3f3f4815385e
1462,1462,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8429836552312563,15,28,42,882e3f3f4815385e
1463,1463,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8816518167284686,24,28,32,882e3f3f4815385e
1464,1464,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.688444779107478,22,30,39,882e3f3f4815385e
1465,1465,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7793887684764653,24,30,36,882e3f3f4815385e
1466,1466,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.8583931708514185,19,23,28,882e3f3f4815385e
1467,1467,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.9375221741831485,28,31,35,882e3f3f4815385e
1468,1468,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.7780851060879379,15,19,23,882e3f3f4815385e
1469,1469,True,synthetic_stress_public_baseline,periodic_spike,incident,True,0.9736274640891965,22,25,29,882e3f3f4815385e
1470,1470,True,synthetic_stress_public_baseline,periodic_spike,recovery,True,0.43366759199311933,18,27,36,882e3f3f4815385e
1471,1471,True,synthetic_stress_public_baseline,periodic_spike,recovery,True,0.31416029102692855,21,26,32,882e3f3f4815385e
1472,1472,True,synthetic_stress_public_baseline,periodic_spike,recovery,True,0.4107947511250669,20,24,28,882e3f3f4815385e
1473,1473,True,synthetic_stress_public_baseline,periodic_spike,recovery,True,0.3255570688848747,24,27,30,882e3f3f4815385e
1474,1474,True,synthetic_stress_public_baseline,periodic_spike,recovery,True,0.4287199018568431,25,28,31,882e3f3f4815385e
1475,1475,True,synthetic_stress_public_baseline,periodic_spike,recovery,True,0.41465257183260446,16,24,33,882e3f3f4815385e
1476,1476,True,synthetic_stress_public_baseline,periodic_spike,recovery,True,0.4215962380422937,15,19,23,882e3f3f4815385e
1477,1477,True,synthetic_stress_public_baseline,periodic_spike,recovery,True,0.3224844137547714,24,34,44,882e3f3f4815385e
1478,1478,True,synthetic_stress_public_baseline,periodic_spike,recovery,True,0.3204587999739444,27,35,44,882e3f3f4815385e
1479,1479,True,synthetic_stress_public_baseline,periodic_spike,recovery,True,0.3548311791841408,23,35,48,882e3f3f4815385e
1480,1480,True,synthetic_stress_public_baseline,periodic_spike,recovery,True,0.3153628984927662,26,30,35,882e3f3f4815385e
1481,1481,True,synthetic_stress_public_baseline,periodic_spike,recovery,True,0.37946648327429716,20,24,29,882e3f3f4815385e
1482,1482,True,synthetic_stress_public_baseline,periodic_spike,recovery,True,0.38910265630418606,15,27,39,882e3f3f4815385e
1483,1483,True,synthetic_stress_public_baseline,periodic_spike,recovery,True,0.367334297807061,29,40,51,882e3f3f4815385e
1484,1484,True,synthetic_stress_public_baseline,periodic_spike,recovery,True,0.3263258508595231,29,42,55,882e3f3f4815385e
1485,1485,True,synthetic_stress_public_baseline,periodic_spike,recovery,False,0.18346583842442188,27,30,34,882e3f3f4815385e
1486,1486,True,synthetic_stress_public_baseline,periodic_spike,recovery,False,0.16217780164564322,29,34,40,882e3f3f4815385e
1487,1487,True,synthetic_stress_public_baseline,periodic_spike,recovery,False,0.1634410362717057,24,35,46,882e3f3f4815385e
1488,1488,True,synthetic_stress_public_baseline,periodic_spike,recovery,False,0.1513032785007936,19,29,40,882e3f3f4815385e
1489,1489,True,synthetic_stress_public_baseline,periodic_spike,recovery,False,0.16094971966756855,20,25,31,882e3f3f4815385e
1490,1490,True,synthetic_stress_public_baseline,periodic_spike,recovery,False,0.17172661395263009,27,34,41,882e3f3f4815385e
1491,1491,True,synthetic_stress_public_baseline,periodic_spike,recovery,False,0.18596937353565335,17,23,29,882e3f3f4815385e
1492,1492,True,synthetic_stress_public_baseline,periodic_spike,recovery,False,0.19202012356928597,19,28,38,882e3f3f4815385e
1493,1493,True,synthetic_stress_public_baseline,periodic_spike,recovery,False,0.1890640126064274,22,29,37,882e3f3f4815385e
1494,1494,True,synthetic_stress_public_baseline,periodic_spike,recovery,False,0.13447661372382733,25,33,41,882e3f3f4815385e
1495,1495,True,synthetic_stress_public_baseline,periodic_spike,recovery,False,0.14956532946160267,24,35,47,882e3f3f4815385e
1496,1496,True,synthetic_stress_public_baseline,periodic_spike,recovery,False,0.18748362961525641,29,33,37,882e3f3f4815385e
1497,1497,True,synthetic_stress_public_baseline,periodic_spike,recovery,False,0.1412716182870519,27,40,54,882e3f3f4815385e
1498,1498,True,synthetic_stress_public_baseline,periodic_spike,recovery,False,0.17688241054870713,23,29,36,882e3f3f4815385e
1499,1499,True,synthetic_stress_public_baseline,periodic_spike,recovery,False,0.17323949044656714,18,32,46,882e3f3f4815385e
1500,1500,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1501,1501,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1502,1502,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1503,1503,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1504,1504,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1505,1505,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1506,1506,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1507,1507,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1508,1508,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1509,1509,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1510,1510,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1511,1511,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1512,1512,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1513,1513,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1514,1514,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1515,1515,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1516,1516,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1517,1517,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1518,1518,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1519,1519,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1520,1520,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1521,1521,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1522,1522,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1523,1523,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1524,1524,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1525,1525,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1526,1526,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1527,1527,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1528,1528,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1529,1529,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1530,1530,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1531,1531,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1532,1532,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1533,1533,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1534,1534,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1535,1535,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1536,1536,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1537,1537,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1538,1538,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1539,1539,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1540,1540,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1541,1541,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1542,1542,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1543,1543,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1544,1544,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1545,1545,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1546,1546,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1547,1547,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1548,1548,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1549,1549,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1550,1550,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1551,1551,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1552,1552,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1553,1553,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1554,1554,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1555,1555,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1556,1556,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1557,1557,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1558,1558,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1559,1559,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1560,1560,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1561,1561,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1562,1562,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1563,1563,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1564,1564,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1565,1565,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1566,1566,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1567,1567,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1568,1568,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1569,1569,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1570,1570,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1571,1571,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1572,1572,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1573,1573,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1574,1574,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1575,1575,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1576,1576,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1577,1577,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1578,1578,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1579,1579,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1580,1580,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1581,1581,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1582,1582,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1583,1583,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1584,1584,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1585,1585,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1586,1586,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1587,1587,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1588,1588,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1589,1589,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1590,1590,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1591,1591,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1592,1592,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1593,1593,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1594,1594,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1595,1595,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1596,1596,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1597,1597,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1598,1598,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1599,1599,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1600,1600,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1601,1601,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1602,1602,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1603,1603,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1604,1604,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1605,1605,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1606,1606,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1607,1607,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1608,1608,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1609,1609,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1610,1610,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1611,1611,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1612,1612,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1613,1613,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1614,1614,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1615,1615,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1616,1616,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1617,1617,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1618,1618,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1619,1619,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1620,1620,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1621,1621,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1622,1622,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1623,1623,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1624,1624,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
1625,1625,True,synthetic_stress_public_baseline,mixed_incident,background,False,0.0,-1,-1,-1,882e3f3f4815385e
